bandes,services,renvoie_specifique,text_renvoie_specifique,renvoie_global,text_renvoie_global,observation
401-402,EXPLORATION DE LA TERRE PAR SATELLITE (Terre vers espace),,,5.264A,"Dans la bande de fréquences 401-403 MHz, la p.i.r.e. maximale de toute émission de chaque station terrienne du service de météorologie par satellite et du service d'exploration de la Terre par satellite ne doit pas dépasser 22 dBW dans une bande quelconque large de 4 kHz pour les systèmes à satellites géostationnaires et les systèmes à satellites non géostationnaires dont l'orbite présente un apogée supérieur ou égal à 35 786 km.",
401-402,EXPLORATION DE LA TERRE PAR SATELLITE (Terre vers espace),,,5.264B,"Les systèmes à satellites non géostationnaires du service de météorologie par satellite et du service d'exploration de la Terre par satellite pour lesquels les renseignements complets de notification ont été reçus par le Bureau des radiocommunications avant le 28 avril 2007 ne sont pas assujettis aux dispositions du numéro 5.264A et peuvent continuer de fonctionner dans la bande de fréquences 401,898-402,522 MHz à titre primaire sans dépasser un niveau de p.i.r.e. maximal de 12 dBW. (CMR-19)",
401-402,MÉTÉOROLOGIE PAR SATELLITE (Terre vers espace),,,5.264A,"Dans la bande de fréquences 401-403 MHz, la p.i.r.e. maximale de toute émission de chaque station terrienne du service de météorologie par satellite et du service d'exploration de la Terre par satellite ne doit pas dépasser 22 dBW dans une bande quelconque large de 4 kHz pour les systèmes à satellites géostationnaires et les systèmes à satellites non géostationnaires dont l'orbite présente un apogée supérieur ou égal à 35 786 km.",
401-402,MÉTÉOROLOGIE PAR SATELLITE (Terre vers espace),,,5.264B,"Les systèmes à satellites non géostationnaires du service de météorologie par satellite et du service d'exploration de la Terre par satellite pour lesquels les renseignements complets de notification ont été reçus par le Bureau des radiocommunications avant le 28 avril 2007 ne sont pas assujettis aux dispositions du numéro 5.264A et peuvent continuer de fonctionner dans la bande de fréquences 401,898-402,522 MHz à titre primaire sans dépasser un niveau de p.i.r.e. maximal de 12 dBW. (CMR-19)",
401-402,Fixe,,,5.264A,"Dans la bande de fréquences 401-403 MHz, la p.i.r.e. maximale de toute émission de chaque station terrienne du service de météorologie par satellite et du service d'exploration de la Terre par satellite ne doit pas dépasser 22 dBW dans une bande quelconque large de 4 kHz pour les systèmes à satellites géostationnaires et les systèmes à satellites non géostationnaires dont l'orbite présente un apogée supérieur ou égal à 35 786 km.",
401-402,Fixe,,,5.264B,"Les systèmes à satellites non géostationnaires du service de météorologie par satellite et du service d'exploration de la Terre par satellite pour lesquels les renseignements complets de notification ont été reçus par le Bureau des radiocommunications avant le 28 avril 2007 ne sont pas assujettis aux dispositions du numéro 5.264A et peuvent continuer de fonctionner dans la bande de fréquences 401,898-402,522 MHz à titre primaire sans dépasser un niveau de p.i.r.e. maximal de 12 dBW. (CMR-19)",
401-402,Mobile sauf mobile aéronautique,,,5.264A,"Dans la bande de fréquences 401-403 MHz, la p.i.r.e. maximale de toute émission de chaque station terrienne du service de météorologie par satellite et du service d'exploration de la Terre par satellite ne doit pas dépasser 22 dBW dans une bande quelconque large de 4 kHz pour les systèmes à satellites géostationnaires et les systèmes à satellites non géostationnaires dont l'orbite présente un apogée supérieur ou égal à 35 786 km.",
401-402,Mobile sauf mobile aéronautique,,,5.264B,"Les systèmes à satellites non géostationnaires du service de météorologie par satellite et du service d'exploration de la Terre par satellite pour lesquels les renseignements complets de notification ont été reçus par le Bureau des radiocommunications avant le 28 avril 2007 ne sont pas assujettis aux dispositions du numéro 5.264A et peuvent continuer de fonctionner dans la bande de fréquences 401,898-402,522 MHz à titre primaire sans dépasser un niveau de p.i.r.e. maximal de 12 dBW. (CMR-19)",
402-403,AUXILIAIRES DE LA MÉTÉOROLOGIE,,,5.264A,"Dans la bande de fréquences 401-403 MHz, la p.i.r.e. maximale de toute émission de chaque station terrienne du service de météorologie par satellite et du service d'exploration de la Terre par satellite ne doit pas dépasser 22 dBW dans une bande quelconque large de 4 kHz pour les systèmes à satellites géostationnaires et les systèmes à satellites non géostationnaires dont l'orbite présente un apogée supérieur ou égal à 35 786 km.",Implants médicaux ultra faible puissance (402-405 MHz). Cf. Rec. UIT-R RS1346.
402-403,AUXILIAIRES DE LA MÉTÉOROLOGIE,,,5.264B,"Les systèmes à satellites non géostationnaires du service de météorologie par satellite et du service d'exploration de la Terre par satellite pour lesquels les renseignements complets de notification ont été reçus par le Bureau des radiocommunications avant le 28 avril 2007 ne sont pas assujettis aux dispositions du numéro 5.264A et peuvent continuer de fonctionner dans la bande de fréquences 401,898-402,522 MHz à titre primaire sans dépasser un niveau de p.i.r.e. maximal de 12 dBW. (CMR-19)",Implants médicaux ultra faible puissance (402-405 MHz). Cf. Rec. UIT-R RS1346.
402-403,EXPLORATION DE LA TERRE PAR SATELLITE (Terre vers espace),,,5.264A,"Dans la bande de fréquences 401-403 MHz, la p.i.r.e. maximale de toute émission de chaque station terrienne du service de météorologie par satellite et du service d'exploration de la Terre par satellite ne doit pas dépasser 22 dBW dans une bande quelconque large de 4 kHz pour les systèmes à satellites géostationnaires et les systèmes à satellites non géostationnaires dont l'orbite présente un apogée supérieur ou égal à 35 786 km.",Implants médicaux ultra faible puissance (402-405 MHz). Cf. Rec. UIT-R RS1346.
402-403,EXPLORATION DE LA TERRE PAR SATELLITE (Terre vers espace),,,5.264B,"Les systèmes à satellites non géostationnaires du service de météorologie par satellite et du service d'exploration de la Terre par satellite pour lesquels les renseignements complets de notification ont été reçus par le Bureau des radiocommunications avant le 28 avril 2007 ne sont pas assujettis aux dispositions du numéro 5.264A et peuvent continuer de fonctionner dans la bande de fréquences 401,898-402,522 MHz à titre primaire sans dépasser un niveau de p.i.r.e. maximal de 12 dBW. (CMR-19)",Implants médicaux ultra faible puissance (402-405 MHz). Cf. Rec. UIT-R RS1346.
402-403,MÉTÉOROLOGIE PAR SATELLITE (Terre vers espace),,,5.264A,"Dans la bande de fréquences 401-403 MHz, la p.i.r.e. maximale de toute émission de chaque station terrienne du service de météorologie par satellite et du service d'exploration de la Terre par satellite ne doit pas dépasser 22 dBW dans une bande quelconque large de 4 kHz pour les systèmes à satellites géostationnaires et les systèmes à satellites non géostationnaires dont l'orbite présente un apogée supérieur ou égal à 35 786 km.",Implants médicaux ultra faible puissance (402-405 MHz). Cf. Rec. UIT-R RS1346.
402-403,MÉTÉOROLOGIE PAR SATELLITE (Terre vers espace),,,5.264B,"Les systèmes à satellites non géostationnaires du service de météorologie par satellite et du service d'exploration de la Terre par satellite pour lesquels les renseignements complets de notification ont été reçus par le Bureau des radiocommunications avant le 28 avril 2007 ne sont pas assujettis aux dispositions du numéro 5.264A et peuvent continuer de fonctionner dans la bande de fréquences 401,898-402,522 MHz à titre primaire sans dépasser un niveau de p.i.r.e. maximal de 12 dBW. (CMR-19)",Implants médicaux ultra faible puissance (402-405 MHz). Cf. Rec. UIT-R RS1346.
402-403,Fixe,,,5.264A,"Dans la bande de fréquences 401-403 MHz, la p.i.r.e. maximale de toute émission de chaque station terrienne du service de météorologie par satellite et du service d'exploration de la Terre par satellite ne doit pas dépasser 22 dBW dans une bande quelconque large de 4 kHz pour les systèmes à satellites géostationnaires et les systèmes à satellites non géostationnaires dont l'orbite présente un apogée supérieur ou égal à 35 786 km.",Implants médicaux ultra faible puissance (402-405 MHz). Cf. Rec. UIT-R RS1346.
402-403,Fixe,,,5.264B,"Les systèmes à satellites non géostationnaires du service de météorologie par satellite et du service d'exploration de la Terre par satellite pour lesquels les renseignements complets de notification ont été reçus par le Bureau des radiocommunications avant le 28 avril 2007 ne sont pas assujettis aux dispositions du numéro 5.264A et peuvent continuer de fonctionner dans la bande de fréquences 401,898-402,522 MHz à titre primaire sans dépasser un niveau de p.i.r.e. maximal de 12 dBW. (CMR-19)",Implants médicaux ultra faible puissance (402-405 MHz). Cf. Rec. UIT-R RS1346.
402-403,Mobile sauf mobile aéronautique,,,5.264A,"Dans la bande de fréquences 401-403 MHz, la p.i.r.e. maximale de toute émission de chaque station terrienne du service de météorologie par satellite et du service d'exploration de la Terre par satellite ne doit pas dépasser 22 dBW dans une bande quelconque large de 4 kHz pour les systèmes à satellites géostationnaires et les systèmes à satellites non géostationnaires dont l'orbite présente un apogée supérieur ou égal à 35 786 km.",Implants médicaux ultra faible puissance (402-405 MHz). Cf. Rec. UIT-R RS1346.
402-403,Mobile sauf mobile aéronautique,,,5.264B,"Les systèmes à satellites non géostationnaires du service de météorologie par satellite et du service d'exploration de la Terre par satellite pour lesquels les renseignements complets de notification ont été reçus par le Bureau des radiocommunications avant le 28 avril 2007 ne sont pas assujettis aux dispositions du numéro 5.264A et peuvent continuer de fonctionner dans la bande de fréquences 401,898-402,522 MHz à titre primaire sans dépasser un niveau de p.i.r.e. maximal de 12 dBW. (CMR-19)",Implants médicaux ultra faible puissance (402-405 MHz). Cf. Rec. UIT-R RS1346.
403-406,AUXILIAIRES DE LA MÉTÉOROLOGIE,,,5.265,"Dans la bande de fréquences 403-410 MHz, la Résolution 205 (Rév.CMR-19) s'applique. (CMR-19)",Implants médicaux ultra faible puissance (402-405 MHz). Cf. Rec. UIT-R RS1346.
403-406,Fixe,,,5.265,"Dans la bande de fréquences 403-410 MHz, la Résolution 205 (Rév.CMR-19) s'applique. (CMR-19)",Implants médicaux ultra faible puissance (402-405 MHz). Cf. Rec. UIT-R RS1346.
403-406,Mobile sauf mobile aéronautique,,,5.265,"Dans la bande de fréquences 403-410 MHz, la Résolution 205 (Rév.CMR-19) s'applique. (CMR-19)",Implants médicaux ultra faible puissance (402-405 MHz). Cf. Rec. UIT-R RS1346.
"406-406,1",MOBILE PAR SATELLITE (Terre vers espace),,,5.265,"Dans la bande de fréquences 403-410 MHz, la Résolution 205 (Rév.CMR-19) s'applique. (CMR-19)",Système COSPAS – SARSAT
"406-406,1",MOBILE PAR SATELLITE (Terre vers espace),,,5.266,"L'utilisation de la bande 406-406,1 MHz par le service mobile par satellite est limitée aux stations de radiobalises de localisation des sinistres par satellite à faible puissance (voir aussi l'Article 31). (CMR-07)",Système COSPAS – SARSAT
"406-406,1",MOBILE PAR SATELLITE (Terre vers espace),,,5.267,"Toute émission susceptible de causer un brouillage préjudiciable aux utilisations autorisées dans la bande 406-406,1MHz est interdite.",Système COSPAS – SARSAT
"406,1-406,9",,,,5.149,En assignant des fréquences aux stations des autres services auxquels les bandes:,"Systèmes PMR - Private Mobile Radio (406,1-430 MHz). Cf. Rec. UIT-R M.1808."
"406,1-406,9",,,,5.265,"Dans la bande de fréquences 403-410 MHz, la Résolution 205 (Rév.CMR-19) s'applique. (CMR-19)","Systèmes PMR - Private Mobile Radio (406,1-430 MHz). Cf. Rec. UIT-R M.1808."
"406,1-406,9",,,,5.149,En assignant des fréquences aux stations des autres services auxquels les bandes:,"Systèmes PMR - Private Mobile Radio (406,1-430 MHz). Cf. Rec. UIT-R M.1808."
"406,1-406,9",,,,5.265,"Dans la bande de fréquences 403-410 MHz, la Résolution 205 (Rév.CMR-19) s'applique. (CMR-19)","Systèmes PMR - Private Mobile Radio (406,1-430 MHz). Cf. Rec. UIT-R M.1808."
"406,1-406,9",FIXE,,,5.149,En assignant des fréquences aux stations des autres services auxquels les bandes:,"Systèmes PMR - Private Mobile Radio (406,1-430 MHz). Cf. Rec. UIT-R M.1808."
"406,1-406,9",FIXE,,,5.265,"Dans la bande de fréquences 403-410 MHz, la Résolution 205 (Rév.CMR-19) s'applique. (CMR-19)","Systèmes PMR - Private Mobile Radio (406,1-430 MHz). Cf. Rec. UIT-R M.1808."
"406,1-406,9",MOBILE sauf mobile aéronautique,,,5.149,En assignant des fréquences aux stations des autres services auxquels les bandes:,"Systèmes PMR - Private Mobile Radio (406,1-430 MHz). Cf. Rec. UIT-R M.1808."
"406,1-406,9",MOBILE sauf mobile aéronautique,,,5.265,"Dans la bande de fréquences 403-410 MHz, la Résolution 205 (Rév.CMR-19) s'applique. (CMR-19)","Systèmes PMR - Private Mobile Radio (406,1-430 MHz). Cf. Rec. UIT-R M.1808."
